"ID","COUNTRY","AFRADMIN2Code","AFRAdminname","AREATYPE","Lat","Long","MM","YY","LoAge","UpAge","Ex","Pf","PfPR2.10","METHOD","Time","Microscopy","Rainy","utm_x","utm_y","Prev"
46911,"Tanzania","TZA015","Shinyanga","Point",-2.717831,34.101192,10,2015,5,16,48,6,13.1995964340238,"RDT",178,0,1,622.308079752941,9699.30633778701,0.125
46912,"Tanzania","TZA015","Shinyanga","Point",-3.007198,33.89135,10,2015,5,16,113,34,31.774068535982,"RDT",178,0,1,598.952575062042,9667.33392759839,0.300884955752212
46916,"Tanzania","TZA015","Shinyanga","Point",-2.897181,34.017956,10,2015,5,16,59,2,3.57973055290727,"RDT",178,0,1,613.036293971809,9679.48527691324,0.0338983050847458
46919,"Tanzania","TZA015","Shinyanga","Point",-2.316895,34.156448,10,2015,5,16,91,33,38.2893893358162,"RDT",178,0,1,628.491144324476,9743.63047587647,0.362637362637363
46922,"Tanzania","TZA015","Shinyanga","Point",-2.586394,34.090863,10,2015,5,16,114,57,52.7983857360951,"RDT",178,0,1,621.172460231932,9713.83954238685,0.5
46931,"Tanzania","TZA015","Shinyanga","Point",-2.756977,34.602545,10,2015,5,16,88,28,33.6008926824509,"RDT",178,0,1,678.050918092229,9694.91486232427,0.318181818181818
46936,"Tanzania","TZA015","Shinyanga","Point",-2.629216,34.196927,12,2015,0.666666666666667,4.91666666666667,39,9,23.8340732341624,"RDT",180,0,0,632.962162060183,9709.0941752393,0.230769230769231
46937,"Tanzania","TZA015","Shinyanga","Point",-2.75414,34.008881,12,2015,0.5,4.91666666666667,49,2,4.26077845588965,"RDT",180,0,0,612.04120721175,9695.30094994749,0.0408163265306122
46938,"Tanzania","TZA015","Shinyanga","Point",-2.631985,33.739559,12,2015,0.5,4.75,27,11,42.5451260521926,"RDT",180,0,0,582.107610651774,9708.82751251704,0.407407407407407
46939,"Tanzania","TZA015","Shinyanga","Point",-2.50123,33.968256,11,2015,0.5,4.91666666666667,29,7,25.2096058640139,"RDT",179,0,0,607.546274928036,9723.26627679507,0.241379310344828
46940,"Tanzania","TZA015","Shinyanga","Point",-2.840584,33.986132,12,2015,0.583333333333333,4.83333333333333,15,0,0,"RDT",180,0,0,609.503972343151,9685.74579438204,0
46942,"Tanzania","TZA015","Shinyanga","Point",-2.911457,33.946808,12,2015,0.666666666666667,4.66666666666667,24,3,12.9084018815871,"RDT",180,0,0,605.125847216455,9677.91379373414,0.125
46954,"Tanzania","TZA015","Shinyanga","Point",-3.315063,31.496191,10,2015,5,16,95,20,22.2281203948961,"RDT",178,0,1,332.787705090166,9633.21466449833,0.210526315789474
46955,"Tanzania","TZA015","Shinyanga","Point",-3.283989,31.428757,10,2015,5,16,79,24,32.0802991732514,"RDT",178,0,1,325.287369676104,9636.63938746943,0.30379746835443
46956,"Tanzania","TZA015","Shinyanga","Point",-3.306213,31.928899,10,2015,5,16,89,77,91.362326677739,"RDT",178,0,1,380.87462309988,9634.25569469265,0.865168539325843
46959,"Tanzania","TZA015","Shinyanga","Point",-3.432868,31.668233,10,2015,5,16,120,58,51.0349196525096,"RDT",178,0,1,351.926006855435,9620.21577135622,0.483333333333333
46963,"Tanzania","TZA015","Shinyanga","Point",-3.281446,32.219413,10,2015,5,16,82,55,70.823754626398,"RDT",178,0,1,413.154369367941,9637.02392044629,0.670731707317073
46964,"Tanzania","TZA015","Shinyanga","Point",-3.404412,32.209948,10,2015,5,16,72,47,68.9335724170458,"RDT",178,0,1,412.113571743218,9623.42852935939,0.652777777777778
46970,"Tanzania","TZA015","Shinyanga","Point",-4.068135,31.665972,10,2015,5,16,60,37,65.1215289668997,"RDT",178,0,1,351.781827927764,9549.97023362519,0.616666666666667
46982,"Tanzania","TZA015","Shinyanga","Point",-3.707004,32.833874,10,2015,5,16,86,33,40.5174812138794,"RDT",178,0,1,481.436899629428,9590.0125893405,0.383720930232558
46985,"Tanzania","TZA015","Shinyanga","Point",-3.859661,32.762718,10,2015,5,16,125,6,5.06864503066513,"RDT",178,0,1,473.539024212038,9573.13502416883,0.048
46986,"Tanzania","TZA015","Shinyanga","Point",-3.817729,32.603202,10,2015,5,16,90,1,1.17212416334131,"RDT",178,0,1,455.824177699631,9577.76395452374,0.0111111111111111
46987,"Tanzania","TZA015","Shinyanga","Point",-3.561555,32.436007,10,2015,5,16,120,75,65.9979821701189,"RDT",178,0,1,437.239578408947,9606.07390599488,0.625
46992,"Tanzania","TZA015","Shinyanga","Point",-4.139137,32.441913,10,2015,5,16,98,68,73.2735997245528,"RDT",178,0,1,437.937413132964,9542.22180020668,0.693877551020408
46994,"Tanzania","TZA015","Shinyanga","Point",-3.890339,31.964814,10,2015,5,16,114,94,87.0750977559681,"RDT",178,0,1,384.93892844367,9569.67686266559,0.824561403508772
46996,"Tanzania","TZA015","Shinyanga","Point",-3.240659,32.480338,10,2015,0.5,4.25,4,0,0,"RDT",178,0,1,442.144797165712,9641.55174058512,0
46997,"Tanzania","TZA015","Shinyanga","Point",-3.358258,32.423788,10,2015,0.583333333333333,4.83333333333333,31,10,33.5449443967735,"RDT",178,0,1,435.868626969816,9628.54771667138,0.32258064516129
46998,"Tanzania","TZA015","Shinyanga","Point",-3.657231,32.616021,9,2015,0.5,4.58333333333333,25,4,16.708935121136,"RDT",177,0,1,457.239927201941,9595.50739246041,0.16
46999,"Tanzania","TZA015","Shinyanga","Point",-4.046877,32.644121,9,2015,0.583333333333333,4.66666666666667,26,14,55.9948932351597,"RDT",177,0,1,460.378878902808,9552.43397358487,0.538461538461538
47000,"Tanzania","TZA015","Shinyanga","Point",-4.011328,32.376701,9,2015,0.583333333333333,4.58333333333333,15,4,27.7322897415359,"RDT",177,0,1,430.687509517694,9556.34611398477,0.266666666666667
47001,"Tanzania","TZA015","Shinyanga","Point",-3.963731,32.065757,10,2015,0.5,4.91666666666667,27,10,38.6811848054298,"RDT",178,0,1,396.157805498191,9561.5756479906,0.37037037037037
47002,"Tanzania","TZA015","Shinyanga","Point",-4.177767,32.037323,10,2015,0.583333333333333,4.83333333333333,29,14,50.2030351976511,"RDT",178,0,1,393.028738203262,9537.9077205275,0.482758620689655
47003,"Tanzania","TZA015","Shinyanga","Point",-3.817051,32.57825,9,2015,0.5,3.33333333333333,11,0,0,"RDT",177,0,1,453.053302129632,9577.83758816342,0
47004,"Tanzania","TZA015","Shinyanga","Point",-3.874629,32.696922,9,2015,0.666666666666667,4.75,22,1,4.69865828489767,"RDT",177,0,1,466.233643303188,9571.47802498805,0.0454545454545455
47005,"Tanzania","TZA015","Shinyanga","Point",-3.837532,32.618106,9,2015,0.5,4.41666666666667,10,0,0,"RDT",177,0,1,457.480189283139,9575.57551061996,0
47006,"Tanzania","TZA015","Shinyanga","Point",-3.879879,32.437191,9,2015,0.5,4.41666666666667,10,4,42.4722005770874,"RDT",177,0,1,437.393544624911,9570.88289441275,0.4
47011,"Tanzania","TZA015","Shinyanga","Point",-3.455428,33.618628,10,2015,5,16,74,11,15.6916802407675,"RDT",178,0,1,568.610206538643,9617.80254164068,0.148648648648649
47014,"Tanzania","TZA015","Shinyanga","Point",-3.926518,33.807604,10,2015,5,16,55,2,3.84372248158774,"RDT",178,0,1,589.557573499025,9565.70460382275,0.0363636363636364
47017,"Tanzania","TZA015","Shinyanga","Point",-3.509752,33.526418,10,2015,5,16,116,61,55.5333421172249,"RDT",178,0,1,558.362888348083,9611.80320000803,0.525862068965517
47018,"Tanzania","TZA015","Shinyanga","Point",-3.438095,33.431715,11,2015,0.5,4.91666666666667,29,2,7.20572827098989,"RDT",179,0,0,547.846346992491,9619.73015511116,0.0689655172413793
47019,"Tanzania","TZA015","Shinyanga","Point",-3.607152,33.74943,11,2015,0.5,4.83333333333333,28,0,0,"RDT",179,0,0,583.128293429182,9601.01825469681,0
47020,"Tanzania","TZA015","Shinyanga","Point",-3.75021,33.7787,11,2015,0.5,4.91666666666667,32,2,6.52692778169376,"RDT",179,0,0,586.365807966863,9585.19961324193,0.0625
47021,"Tanzania","TZA015","Shinyanga","Point",-3.161406,33.511863,10,2015,5,16,113,62,57.9409485067908,"RDT",178,0,1,556.766055214497,9650.31352817272,0.548672566371681
47030,"Tanzania","TZA015","Shinyanga","Point",-3.285386,34.036943,10,2015,5,16,96,13,14.2978028573346,"RDT",178,0,1,615.105077959134,9636.56242007343,0.135416666666667
47031,"Tanzania","TZA015","Shinyanga","Point",-3.53234,33.742534,10,2015,5,16,50,34,71.8058046010894,"RDT",178,0,1,582.368966416152,9609.28970531569,0.68
47032,"Tanzania","TZA015","Shinyanga","Point",-3.110329,33.903395,10,2015,5,16,106,53,52.7983857360951,"RDT",178,0,1,600.281785097351,9655.93085584502,0.5
47033,"Tanzania","TZA015","Shinyanga","Point",-2.881776,33.675004,10,2015,5,16,85,50,62.1120209799423,"RDT",178,0,1,574.914646929014,9681.21681677065,0.588235294117647
47039,"Tanzania","TZA015","Shinyanga","Point",-3.82635,34.431158,10,2015,5,16,88,3,3.60084990720168,"RDT",178,0,1,658.822860502016,9576.68853983754,0.0340909090909091
47045,"Tanzania","TZA015","Shinyanga","Point",-2.991501,34.134576,10,2015,5,16,64,2,3.30517894707957,"RDT",178,0,1,625.990052532651,9669.04438551763,0.03125
47047,"Tanzania","TZA015","Shinyanga","Point",-3.003273,34.240161,10,2015,5,16,122,19,16.44141731822,"RDT",178,0,1,637.725679097656,9667.7300484788,0.155737704918033
47048,"Tanzania","TZA015","Shinyanga","Point",-3.699752,34.227795,10,2015,5,16,73,6,8.68005461501403,"RDT",178,0,1,636.254480509462,9590.7216475202,0.0821917808219178
47049,"Tanzania","TZA015","Shinyanga","Point",-2.993746,34.225896,12,2015,0.583333333333333,4.83333333333333,36,1,2.89072986432211,"RDT",180,0,0,636.141115355309,9668.78523454649,0.0277777777777778
47052,"Tanzania","TZA015","Shinyanga","Point",-3.693345,34.230791,12,2015,0.666666666666667,4.91666666666667,36,4,11.4729875923546,"RDT",180,0,0,636.588271229204,9591.42961647272,0.111111111111111
47060,"Tanzania","TZA015","Shinyanga","Point",-3.846498,33.107095,10,2015,5,16,96,49,53.8965921594059,"RDT",178,0,1,511.77839975954,9574.59307202453,0.510416666666667
47061,"Tanzania","TZA015","Shinyanga","Point",-3.625555,32.978158,10,2015,5,16,84,41,51.5417841555761,"RDT",178,0,1,497.460592562931,9599.01812833036,0.488095238095238
47062,"Tanzania","TZA015","Shinyanga","Point",-3.827037,33.433058,10,2015,5,16,56,16,30.1689976096048,"RDT",178,0,1,547.974942429991,9576.73301940812,0.285714285714286
47063,"Tanzania","TZA015","Shinyanga","Point",-3.425744,33.049303,10,2015,5,16,157,41,27.5713170313889,"RDT",178,0,1,505.363696804754,9621.10620030725,0.261146496815287
47065,"Tanzania","TZA015","Shinyanga","Point",-3.742628,32.996122,11,2015,0.5,4.66666666666667,23,0,0,"RDT",179,0,0,499.455874779123,9586.07623312559,0
47066,"Tanzania","TZA015","Shinyanga","Point",-3.396045,32.943685,11,2015,0.5,4.83333333333333,27,3,11.6022668247388,"RDT",179,0,0,493.630215890267,9624.38923851896,0.111111111111111
47067,"Tanzania","TZA015","Shinyanga","Point",-3.806244,33.326668,11,2015,0.666666666666667,4.58333333333333,22,3,14.2433076248614,"RDT",179,0,0,536.161717790533,9579.03687237249,0.136363636363636
47068,"Tanzania","TZA015","Shinyanga","Point",-3.509063,33.125935,11,2015,0.5,4.91666666666667,36,1,2.90317747729734,"RDT",179,0,0,513.875664234008,9611.89488004648,0.0277777777777778
47078,"Tanzania","TZA015","Shinyanga","Point",-3.750625,33.392561,10,2015,5,16,83,34,43.2524375950091,"RDT",178,0,1,543.481754884508,9585.18242323439,0.409638554216867
47080,"Tanzania","TZA015","Shinyanga","Point",-3.681305,33.42866,10,2015,5,16,85,1,1.24604190337184,"RDT",178,0,1,547.494459374833,9592.84379413467,0.0117647058823529
47084,"Tanzania","TZA015","Shinyanga","Point",-3.617736,33.537394,10,2015,5,16,84,18,22.6293881264904,"RDT",178,0,1,559.575211853236,9599.86483982861,0.214285714285714
47085,"Tanzania","TZA015","Shinyanga","Point",-3.67772,33.405084,10,2015,5,16,66,0,0,"RDT",178,0,1,544.876192236706,9593.24133450093,0
47087,"Tanzania","TZA015","Shinyanga","Point",-3.678012,33.416342,8,2015,0.5,4.91666666666667,12,0,0,"RDT",176,0,1,546.126540769658,9593.20847901475,0
47088,"Tanzania","TZA015","Shinyanga","Point",-3.664316,33.442678,9,2015,0.666666666666667,4.83333333333333,14,0,0,"RDT",177,0,1,549.052289736834,9594.72115094444,0
47098,"Tanzania","TZA004","Singida","Point",-3.88766,34.68512,5,2015,5,16,56,6,11.3094142246716,"RDT",173,0,0,687.020524457964,9569.85678784056,0.107142857142857
47105,"Tanzania","TZA004","Singida","Point",-4.24226,34.66149,5,2015,5,16,120,0,0,"RDT",173,0,0,684.314972439508,9530.64568510207,0
47111,"Tanzania","TZA004","Singida","Point",-4.42283,34.45839,5,2015,5,16,71,0,0,"RDT",173,0,0,661.72688814917,9510.72314161749,0
47122,"Tanzania","TZA004","Singida","Point",-4.116973,34.334237,12,2015,0.583333333333333,4.58333333333333,14,0,0,"RDT",180,0,0,648.005478097307,9544.56985133955,0
47123,"Tanzania","TZA004","Singida","Point",-4.388628,34.40247,12,2015,0.75,4.58333333333333,16,0,0,"RDT",180,0,0,655.52719691013,9514.51717904327,0
47126,"Tanzania","TZA004","Singida","Point",-4.23656,34.25623,5,2015,5,16,108,7,6.84267079139795,"RDT",173,0,0,639.323054914661,9531.36076445358,0.0648148148148148
47133,"Tanzania","TZA004","Singida","Point",-6.15084,34.75953,5,2015,5,16,83,5,6.35692564262584,"RDT",173,0,0,694.613333447978,9319.52901271501,0.0602409638554217
47137,"Tanzania","TZA004","Singida","Point",-5.79481,34.81559,5,2015,5,16,73,0,0,"RDT",173,0,0,700.949438745303,9358.88792738234,0
47138,"Tanzania","TZA004","Singida","Point",-6.3865,35.03431,5,2015,5,16,120,16,14.076049637243,"RDT",173,0,0,724.933750710603,9293.35165195775,0.133333333333333
47140,"Tanzania","TZA004","Singida","Point",-5.69562,34.49605,5,2015,5,16,79,2,2.67159831824641,"RDT",173,0,0,665.582703420511,9369.96063826617,0.0253164556962025
47141,"Tanzania","TZA004","Singida","Point",-6.51455,34.20327,5,2015,5,16,71,20,29.746610523716,"RDT",173,0,0,632.94798620437,9279.4812016982,0.28169014084507
47163,"Tanzania","TZA004","Singida","Point",-4.67619,34.57982,5,2015,5,16,72,0,0,"RDT",173,0,0,675.144149471481,9482.67650601067,0
47164,"Tanzania","TZA004","Singida","Point",-4.73191,35.012717,5,2015,5,16,100,1,1.05596771472191,"RDT",173,0,0,723.167402628811,9476.39007371928,0.01
47165,"Tanzania","TZA004","Singida","Point",-4.908058,35.128952,5,2015,5,16,55,0,0,"RDT",173,0,0,736.006776480209,9456.86524896397,0
47169,"Tanzania","TZA004","Singida","Point",-4.477622,34.87286,5,2015,5,16,120,2,1.76346608358557,"RDT",173,0,0,707.720536750361,9504.55955800747,0.0166666666666667
47170,"Tanzania","TZA004","Singida","Point",-4.674742,34.892835,5,2015,5,16,93,0,0,"RDT",173,0,0,709.880471389831,9482.7507802052,0
47171,"Tanzania","TZA004","Singida","Point",-4.79128,34.36043,5,2015,5,16,55,2,3.84372248158774,"RDT",173,0,0,650.77621556591,9470.00085432931,0.0363636363636364
47174,"Tanzania","TZA004","Singida","Point",-5.15357,34.95176,5,2015,5,16,99,0,0,"RDT",173,0,0,716.265484939155,9429.7683245409,0
47178,"Tanzania","TZA004","Singida","Point",-4.685185,34.808948,12,2015,1.33333333333333,4.66666666666667,14,0,0,"RDT",180,0,0,700.567800639229,9481.62028136793,0
47185,"Tanzania","TZA004","Singida","Point",-4.816594,34.53582,12,2015,0.5,4.91666666666667,24,0,0,"RDT",180,0,0,670.227359268544,9467.16031626046,0
47186,"Tanzania","TZA004","Singida","Point",-4.95762,34.764,5,2015,5,16,92,3,3.4424547499934,"RDT",173,0,0,695.501735106789,9451.50141935967,0.0326086956521739
47190,"Tanzania","TZA004","Singida","Point",-4.84435,34.78635,5,2015,5,16,55,0,0,"RDT",173,0,0,698.014381457339,9464.02272428616,0
47191,"Tanzania","TZA004","Singida","Point",-4.80638,34.71639,5,2015,5,16,76,0,0,"RDT",173,0,0,690.263209686581,9468.24219031858,0
47192,"Tanzania","TZA004","Singida","Point",-4.85332,34.75085,5,2015,5,16,115,0,0,"RDT",173,0,0,694.073208015968,9463.04091509188,0
47195,"Tanzania","TZA004","Singida","Point",-4.78944,34.761954,12,2015,0.5,4.91666666666667,20,0,0,"RDT",180,0,0,695.323412113885,9470.10289975094,0
47196,"Tanzania","TZA020","Tabora","Point",-4.761407,33.814565,10,2015,5,16,120,23,20.2429010912189,"RDT",178,0,1,590.231074245244,9473.39966181075,0.191666666666667
47204,"Tanzania","TZA020","Tabora","Point",-4.115524,33.989837,10,2015,5,16,131,5,4.03379667023765,"RDT",178,0,1,609.768017648622,9544.78577241929,0.0381679389312977
47209,"Tanzania","TZA020","Tabora","Point",-4.302477,33.5393,10,2015,5,16,62,27,45.9873939761389,"RDT",178,0,1,559.737681622468,9524.16567378016,0.435483870967742
47212,"Tanzania","TZA020","Tabora","Point",-4.302681,33.977266,10,2015,5,16,62,5,8.51109978065854,"RDT",178,0,1,608.346457974366,9524.09482738142,0.0806451612903226
47235,"Tanzania","TZA020","Tabora","Point",-4.240204,32.990243,10,2015,5,16,82,40,51.5101051241344,"RDT",178,0,1,498.803643697181,9531.07092211526,0.48780487804878
47236,"Tanzania","TZA020","Tabora","Point",-4.086186,33.056593,10,2015,5,16,127,73,60.697024242215,"RDT",178,0,1,506.168829251013,9548.09693475919,0.574803149606299
47237,"Tanzania","TZA020","Tabora","Point",-4.791759,32.966737,10,2015,5,16,145,68,49.5248858204572,"RDT",178,0,1,496.197580326531,9470.0975311539,0.468965517241379
47238,"Tanzania","TZA020","Tabora","Point",-4.264776,32.935273,10,2015,5,16,141,41,30.7075411441129,"RDT",178,0,1,492.702934733834,9528.35426020775,0.290780141843972
47245,"Tanzania","TZA020","Tabora","Point",-4.106711,33.143117,10,2015,5,16,158,47,31.4150395129766,"RDT",178,0,1,515.773314508749,9545.82676092151,0.29746835443038
47253,"Tanzania","TZA020","Tabora","Point",-5.34077,32.696393,10,2015,5,16,71,22,32.7244394792318,"RDT",178,0,1,466.24393234013,9409.3962914051,0.309859154929577
47255,"Tanzania","TZA020","Tabora","Point",-6.301982,33.114626,10,2015,5,16,84,14,17.6029818044141,"RDT",178,0,1,512.566593962377,9303.13882704678,0.166666666666667
47258,"Tanzania","TZA020","Tabora","Point",-6.260185,33.86394,12,2015,0.5,4.91666666666667,50,8,16.708935121136,"RDT",180,0,0,595.467651807346,9307.68244394104,0.16
47262,"Tanzania","TZA020","Tabora","Point",-4.88451,32.876041,10,2015,5,16,63,23,38.5533812644967,"RDT",178,0,1,486.141001590715,9459.84282398637,0.365079365079365
47263,"Tanzania","TZA020","Tabora","Point",-5.007607,32.796077,10,2015,5,16,120,1,0.876453203219181,"RDT",178,0,1,477.278118888819,9446.23228441094,0.00833333333333333
47265,"Tanzania","TZA020","Tabora","Point",-5.176,32.767837,10,2015,5,16,55,8,15.3643302492037,"RDT",178,0,1,474.15390422655,9427.61527522246,0.145454545454545
47268,"Tanzania","TZA020","Tabora","Point",-5.007246,32.820253,12,2015,1.25,4.08333333333333,5,0,0,"RDT",180,0,0,479.9584485459,9446.27297669953,0
47269,"Tanzania","TZA020","Tabora","Point",-5.069385,32.805101,12,2015,0.5,4.08333333333333,13,0,0,"RDT",180,0,0,478.280631887507,9439.40301308698,0
47270,"Tanzania","TZA020","Tabora","Point",-4.937137,32.745899,12,2015,0.583333333333333,4.66666666666667,16,1,6.49894304029246,"RDT",180,0,0,471.711983705144,9454.02083694022,0.0625
47278,"Tanzania","TZA020","Tabora","Point",-5.108201,32.069301,10,2015,5,16,120,26,22.8828203780236,"RDT",178,0,1,396.713975740417,9435.04051181605,0.216666666666667
47279,"Tanzania","TZA020","Tabora","Point",-5.01673,31.300338,10,2015,5,16,86,15,18.41607694475,"RDT",178,0,1,311.424964118226,9444.98264397129,0.174418604651163
47280,"Tanzania","TZA020","Tabora","Point",-4.895864,32.198274,10,2015,5,16,55,29,55.6811775972859,"RDT",178,0,1,410.983609531435,9458.53580313797,0.527272727272727
47281,"Tanzania","TZA020","Tabora","Point",-4.635089,32.40573,10,2015,5,16,134,65,51.2249938411595,"RDT",178,0,1,433.964391359962,9487.38962959946,0.485074626865672
47282,"Tanzania","TZA020","Tabora","Point",-5.106751,31.792638,10,2015,5,16,67,23,36.2513716464029,"RDT",178,0,1,366.040236215428,9435.14985824202,0.343283582089552
47287,"Tanzania","TZA020","Tabora","Point",-4.44498,31.67718,10,2015,5,16,90,34,39.8944602621935,"RDT",178,0,1,353.097826975911,9508.30204292485,0.377777777777778
47289,"Tanzania","TZA020","Tabora","Point",-5.183945,32.142275,10,2015,5,16,67,35,55.1637534170722,"RDT",178,0,1,404.815377861317,9426.67733031925,0.522388059701492
47290,"Tanzania","TZA020","Tabora","Point",-5.256969,31.572816,10,2015,5,16,61,20,34.6251813657312,"RDT",178,0,1,341.703891709558,9418.48822289056,0.327868852459016
47291,"Tanzania","TZA020","Tabora","Point",-4.933775,32.437909,10,2015,5,16,138,49,37.4974135497748,"RDT",178,0,1,437.561146278643,9454.37157712684,0.355072463768116
47297,"Tanzania","TZA020","Tabora","Point",-4.940125,33.180643,10,2015,5,16,135,28,21.9007704033323,"RDT",178,0,1,519.915998879637,9453.69317463456,0.207407407407407
47298,"Tanzania","TZA020","Tabora","Point",-5.38962,33.673597,10,2015,5,16,65,5,8.12039172621147,"RDT",178,0,1,574.523054068215,9403.96295784297,0.0769230769230769
47299,"Tanzania","TZA020","Tabora","Point",-4.943772,33.797882,10,2015,5,16,56,14,26.3991928680476,"RDT",178,0,1,588.356855428595,9453.23960786577,0.25
47300,"Tanzania","TZA020","Tabora","Point",-5.402389,33.67882,12,2015,0.583333333333333,4.91666666666667,29,4,14.3392679241013,"RDT",180,0,0,575.100230771926,9402.55059377353,0.137931034482759
47301,"Tanzania","TZA020","Tabora","Point",-4.940445,32.633785,12,2015,0.666666666666667,4.83333333333333,20,2,10.3267215052696,"RDT",180,0,0,459.280914090565,9453.64933808401,0.1
47302,"Tanzania","TZA006","Tanga","Point",-5.47683,37.97407,5,2015,5,16,98,22,23.7064751955067,"RDT",173,0,0,1051.62166173468,9392.07189397963,0.224489795918367
47306,"Tanzania","TZA006","Tanga","Point",-5.70698,38.2605,5,2015,5,16,120,1,0.876453203219181,"RDT",173,0,0,1083.24986639349,9366.24973210585,0.00833333333333333
47314,"Tanzania","TZA006","Tanga","Point",-5.74015,38.47428,5,2015,5,16,74,15,21.404465577413,"RDT",173,0,0,1106.99179245982,9362.34388756379,0.202702702702703
47319,"Tanzania","TZA006","Tanga","Point",-5.51213,38.01703,5,2015,5,16,111,11,10.4646400528941,"RDT",173,0,0,1056.36595600987,9388.11472720532,0.0990990990990991
47324,"Tanzania","TZA006","Tanga","Point",-5.87317,38.61141,5,2015,5,16,55,21,40.3168473480822,"RDT",173,0,0,1122.10029257671,9347.42023741129,0.381818181818182
47325,"Tanzania","TZA006","Tanga","Point",-5.4109,38.49687,5,2015,5,16,100,34,35.9029023005447,"RDT",173,0,0,1109.84669322794,9398.88493030609,0.34
47333,"Tanzania","TZA006","Tanga","Point",-5.253311,38.563169,12,2015,0.583333333333333,4.91666666666667,11,2,18.9041255156027,"RDT",180,0,0,1117.38486683382,9416.32065994285,0.181818181818182
47334,"Tanzania","TZA006","Tanga","Point",-5.75617,38.271549,11,2015,0.5,4.5,13,1,8.03073194259602,"RDT",179,0,0,1084.42822078942,9360.77761601874,0.0769230769230769
47335,"Tanzania","TZA006","Tanga","Point",-5.307198,38.349598,12,2015,0.5,4.75,22,1,4.75160342507306,"RDT",180,0,0,1093.55765793704,9410.54567676066,0.0454545454545455
47336,"Tanzania","TZA006","Tanga","Point",-5.437552,38.005727,11,2015,1.25,4.58333333333333,7,0,0,"RDT",179,0,0,1055.17827842448,9396.40120520555,0
47340,"Tanzania","TZA006","Tanga","Point",-5.52971,37.58912,5,2015,5,16,60,12,21.1193542944381,"RDT",173,0,0,1008.78271868392,9386.54918218721,0.2
47341,"Tanzania","TZA006","Tanga","Point",-5.86738,37.32537,5,2015,5,16,89,27,32.0380604646625,"RDT",173,0,0,979.197022203671,9349.33408259287,0.303370786516854
47342,"Tanzania","TZA006","Tanga","Point",-5.35076,37.47099,5,2015,5,16,65,1,1.62619028067173,"RDT",173,0,0,995.803554695195,9406.49225694741,0.0153846153846154
47343,"Tanzania","TZA006","Tanga","Point",-5.968156,37.209431,11,2015,0.5,4.75,22,4,18.9855275313908,"RDT",179,0,0,966.241439125561,9338.26153723739,0.181818181818182
47344,"Tanzania","TZA006","Tanga","Point",-5.415753,37.564709,11,2015,0.666666666666667,4.16666666666667,11,1,9.49205764736001,"RDT",179,0,0,1006.16632416154,9399.20782131687,0.0909090909090909
47357,"Tanzania","TZA006","Tanga","Point",-4.928,38.60814,5,2015,5,16,56,15,28.2893750773998,"RDT",173,0,0,1122.70730953249,9452.41026899123,0.267857142857143
47360,"Tanzania","TZA006","Tanga","Point",-5.17172,38.46505,5,2015,5,16,87,0,0,"RDT",173,0,0,1106.53960037301,9425.47795306666,0
47437,"Tanzania","TZA006","Tanga","Point",-4.64599,38.07789,5,2015,5,16,90,1,1.17212416334131,"RDT",173,0,0,1063.89040813933,9484.18276459287,0.0111111111111111
47452,"Tanzania","TZA006","Tanga","Point",-5.08362,38.34174,5,2015,5,16,85,2,2.48152412959646,"RDT",173,0,0,1092.89339134322,9435.37659878059,0.0235294117647059
47455,"Tanzania","TZA006","Tanga","Point",-5.098019,38.499841,12,2015,0.916666666666667,4.58333333333333,9,0,0,"RDT",180,0,0,1110.48392731402,9433.62939418093,0
47461,"Tanzania","TZA006","Tanga","Point",-5.04153,38.38437,5,2015,5,16,76,0,0,"RDT",173,0,0,1097.67859176542,9440.01057339682,0
47480,"Tanzania","TZA006","Tanga","Point",-4.90518,38.4587,5,2015,5,16,77,0,0,"RDT",173,0,0,1106.0811361225,9455.08301677426,0
47485,"Tanzania","TZA006","Tanga","Point",-4.65669,38.27981,5,2015,5,16,120,0,0,"RDT",173,0,0,1086.37090218223,9482.82969526688,0
47487,"Tanzania","TZA006","Tanga","Point",-4.46579,38.53382,5,2015,5,16,101,19,19.862752713919,"RDT",173,0,0,1114.83535492567,9503.81397885454,0.188118811881188
47504,"Tanzania","TZA006","Tanga","Point",-4.61031,38.32676,5,2015,5,16,120,0,0,"RDT",173,0,0,1091.63984708417,9487.93958952337,0
47509,"Tanzania","TZA006","Tanga","Point",-4.65748,38.36782,5,2015,5,16,110,1,0.960930620396934,"RDT",173,0,0,1096.1747011408,9482.66776449496,0.00909090909090909
47530,"Tanzania","TZA006","Tanga","Point",-4.848005,38.481384,12,2015,0.5,4.5,11,0,0,"RDT",180,0,0,1108.65967540475,9461.41177246669,0
47531,"Tanzania","TZA006","Tanga","Point",-4.60157,38.254845,12,2015,1.5,4.91666666666667,12,0,0,"RDT",180,0,0,1083.63545457635,9488.96950104996,0
47532,"Tanzania","TZA006","Tanga","Point",-4.724061,38.401635,12,2015,0.666666666666667,4.91666666666667,9,0,0,"RDT",180,0,0,1099.88492046734,9475.24586888499,0
47533,"Tanzania","TZA006","Tanga","Point",-4.769309,38.553848,12,2015,0.5,4.66666666666667,20,0,0,"RDT",180,0,0,1116.80388241454,9470.08631751205,0
